harga,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_garasi,luas_tanah,luas_bangunan
Rp 610 Juta,2.0,1.0,1.0,90 m²,55 m²
"Rp 2,8 Miliar",3.0,3.0,2.0,105 m²,138 m²
Rp 5 Miliar,4.0,4.0,0.0,193 m²,300 m²
"Rp 3,2 Miliar",4.0,3.0,1.0,143 m²,180 m²
"Rp 1,1 Miliar",3.0,2.0,1.0,160 m²,150 m²
Rp 350 Juta,2.0,1.0,0.0,75 m²,40 m²
"Rp 1,4 Miliar",3.0,2.0,1.0,174 m²,150 m²
Rp 435 Juta,2.0,1.0,1.0,101 m²,45 m²
Rp 357 Juta,2.0,1.0,1.0,99 m²,36 m²
Rp 725 Juta,3.0,2.0,1.0,87 m²,80 m²
Rp 961 Juta,3.0,3.0,2.0,107 m²,80 m²
Rp 750 Juta,2.0,1.0,1.0,111 m²,76 m²
"Rp 5,3 Miliar",7.0,4.0,3.0,369 m²,262 m²
"Rp 4,5 Miliar",4.0,2.0,1.0,410 m²,350 m²
Rp 560 Juta,2.0,2.0,1.0,104 m²,75 m²
Rp 665 Juta,3.0,2.0,1.0,125 m²,60 m²
"Rp 7,7 Miliar",4.0,3.0,0.0,289 m²,600 m²
"Rp 1,4 Miliar",3.0,2.0,4.0,205 m²,80 m²
Rp 680 Juta,2.0,1.0,1.0,68 m²,48 m²
Rp 595 Juta,3.0,1.0,1.0,90 m²,60 m²
"Rp 1,5 Miliar",3.0,3.0,1.0,150 m²,145 m²
Rp 750 Juta,3.0,2.0,1.0,130 m²,60 m²
Rp 664 Juta,5.0,3.0,1.0,166 m²,100 m²
"Rp 1,69 Miliar",3.0,3.0,2.0,150 m²,121 m²
"Rp 2,54 Miliar",4.0,4.0,2.0,175 m²,130 m²
Rp 750 Juta,3.0,1.0,1.0,103 m²,61 m²
Rp 475 Juta,2.0,1.0,1.0,104 m²,60 m²
"Rp 5,5 Miliar",10.0,11.0,2.0,586 m²,480 m²
"Rp 2,3 Miliar",3.0,3.0,2.0,126 m²,130 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 2,5 Miliar",4.0,4.0,0.0,339 m²,300 m²
"Rp 2,4 Miliar",4.0,3.0,1.0,187 m²,135 m²
"Rp 3,1 Miliar",3.0,3.0,1.0,120 m²,213 m²
"Rp 2,36 Miliar",4.0,3.0,1.0,182 m²,135 m²
Rp 910 Juta,4.0,2.0,0.0,106 m²,160 m²
"Rp 2,48 Miliar",4.0,3.0,1.0,196 m²,136 m²
"Rp 2,54 Miliar",4.0,3.0,1.0,200 m²,135 m²
"Rp 2,4 Miliar",4.0,3.0,1.0,187 m²,135 m²
"Rp 2,46 Miliar",4.0,3.0,1.0,196 m²,135 m²
"Rp 2,43 Miliar",4.0,3.0,1.0,192 m²,135 m²
Rp 8 Miliar,7.0,6.0,0.0,400 m²,440 m²
"Rp 4,65 Miliar",5.0,4.0,0.0,180 m²,220 m²
"Rp 4,4 Miliar",7.0,5.0,0.0,525 m²,550 m²
"Rp 2,5 Miliar",6.0,3.0,0.0,393 m²,200 m²
"Rp 2,4 Miliar",3.0,2.0,0.0,238 m²,75 m²
"Rp 1,9 Miliar",5.0,1.0,0.0,250 m²,210 m²
"Rp 1,3 Miliar",2.0,2.0,0.0,134 m²,80 m²
"Rp 1,3 Miliar",4.0,3.0,0.0,144 m²,200 m²
Rp 850 Juta,2.0,1.0,0.0,105 m²,50 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 1,78 Miliar",4.0,3.0,1.0,118 m²,160 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 499 Juta,2.0,1.0,1.0,141 m²,56 m²
Rp 660 Juta,2.0,1.0,1.0,96 m²,45 m²
Rp 750 Juta,3.0,2.0,1.0,120 m²,60 m²
Rp 300 Juta,2.0,1.0,1.0,66 m²,36 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,100 m²,100 m²
Rp 750 Juta,3.0,2.0,1.0,125 m²,78 m²
Rp 395 Juta,2.0,1.0,1.0,72 m²,38 m²
Rp 593 Juta,2.0,1.0,1.0,76 m²,50 m²
"Rp 1,87 Miliar",3.0,2.0,2.0,150 m²,110 m²
"Rp 1,49 Miliar",5.0,3.0,1.0,115 m²,156 m²
"Rp 2,6 Miliar",4.0,3.0,1.0,190 m²,120 m²
Rp 875 Juta,3.0,1.0,1.0,99 m²,70 m²
Rp 250 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 580 Juta,2.0,1.0,1.0,66 m²,45 m²
"Rp 2,6 Miliar",3.0,2.0,1.0,200 m²,190 m²
"Rp 3,2 Miliar",0.0,0.0,0.0,252 m²,350 m²
"Rp 1,48 Miliar",3.0,2.0,1.0,125 m²,100 m²
Rp 690 Juta,3.0,2.0,2.0,77 m²,60 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
Rp 730 Juta,3.0,2.0,1.0,100 m²,85 m²
Rp 808 Juta,3.0,2.0,2.0,78 m²,70 m²
Rp 675 Juta,2.0,1.0,2.0,85 m²,45 m²
"Rp 2,25 Miliar",10.0,10.0,2.0,230 m²,190 m²
Rp 690 Juta,3.0,2.0,2.0,77 m²,60 m²
Rp 750 Juta,3.0,1.0,1.0,61 m²,103 m²
Rp 850 Juta,2.0,1.0,1.0,90 m²,70 m²
"Rp 1,8 Miliar",4.0,2.0,1.0,168 m²,140 m²
"Rp 3,5 Miliar",4.0,2.0,1.0,280 m²,80 m²
"Rp 1,1 Miliar",1.0,1.0,4.0,149 m²,70 m²
"Rp 3,5 Miliar",12.0,12.0,1.0,119 m²,255 m²
"Rp 1,78 Miliar",4.0,3.0,1.0,118 m²,160 m²
"Rp 1,78 Miliar",4.0,3.0,1.0,118 m²,160 m²
Rp 850 Juta,3.0,2.0,1.0,107 m²,80 m²
"Rp 2,53 Miliar",4.0,3.0,2.0,175 m²,130 m²
Rp 375 Juta,2.0,1.0,1.0,72 m²,72 m²
"Rp 1,45 Miliar",4.0,3.0,2.0,125 m²,100 m²
"Rp 1,34 Miliar",3.0,2.0,2.0,103 m²,100 m²
Rp 375 Juta,2.0,1.0,1.0,72 m²,72 m²
"Rp 2,56 Miliar",5.0,4.0,2.0,179 m²,130 m²
"Rp 1,38 Miliar",3.0,2.0,1.0,107 m²,100 m²
"Rp 1,7 Miliar",3.0,2.0,1.0,118 m²,70 m²
"Rp 1,65 Miliar",3.0,3.0,1.0,130 m²,130 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
Rp 235 Juta,2.0,1.0,1.0,73 m²,30 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
"Rp 3,5 Miliar",13.0,13.0,1.0,215 m²,260 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
Rp 5 Miliar,4.0,4.0,1.0,193 m²,300 m²
Rp 592 Juta,2.0,1.0,1.0,104 m²,50 m²
"Rp 2,36 Miliar",4.0,3.0,1.0,182 m²,135 m²
"Rp 2,7 Miliar",4.0,3.0,1.0,213 m²,135 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
Rp 685 Juta,3.0,2.0,2.0,120 m²,75 m²
"Rp 1,85 Miliar",2.0,2.0,1.0,405 m²,123 m²
"Rp 3,2 Miliar",5.0,4.0,3.0,225 m²,155 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 775 Juta,3.0,2.0,2.0,145 m²,70 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 999 Juta,3.0,3.0,1.0,103 m²,100 m²
Rp 750 Juta,3.0,2.0,2.0,114 m²,80 m²
Rp 195 Juta,1.0,1.0,1.0,60 m²,23 m²
Rp 195 Juta,2.0,1.0,1.0,60 m²,23 m²
Rp 270 Juta,1.0,1.0,0.0,71 m²,36 m²
Rp 725 Juta,3.0,2.0,1.0,87 m²,80 m²
"Rp 9,6 Miliar",14.0,14.0,4.0,662 m²,515 m²
Rp 227 Juta,2.0,1.0,1.0,60 m²,28 m²
Rp 275 Juta,2.0,1.0,1.0,70 m²,36 m²
Rp 270 Juta,1.0,1.0,0.0,71 m²,36 m²
"Rp 2,43 Miliar",4.0,3.0,1.0,196 m²,135 m²
"Rp 2,45 Miliar",4.0,3.0,1.0,187 m²,135 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 2,9 Miliar",4.0,3.0,2.0,189 m²,220 m²
"Rp 1,45 Miliar",3.0,3.0,2.0,105 m²,90 m²
"Rp 1,25 Miliar",3.0,2.0,2.0,161 m²,90 m²
Rp 270 Juta,2.0,1.0,1.0,71 m²,36 m²
Rp 699 Juta,3.0,2.0,1.0,120 m²,75 m²
Rp 699 Juta,3.0,2.0,1.0,120 m²,75 m²
Rp 699 Juta,3.0,2.0,2.0,120 m²,75 m²
Rp 585 Juta,3.0,1.0,1.0,111 m²,55 m²
Rp 278 Juta,2.0,1.0,2.0,71 m²,36 m²
Rp 270 Juta,1.0,1.0,0.0,71 m²,36 m²
"Rp 4,75 Miliar",5.0,5.0,2.0,267 m²,340 m²
Rp 379 Juta,2.0,1.0,1.0,94 m²,36 m²
Rp 12 Miliar,29.0,0.0,0.0,787 m²,727 m²
"Rp 2,25 Miliar",4.0,3.0,2.0,183 m²,135 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
Rp 270 Juta,1.0,1.0,1.0,71 m²,36 m²
Rp 375 Juta,2.0,1.0,1.0,72 m²,72 m²
Rp 705 Juta,3.0,2.0,1.0,120 m²,75 m²
"Rp 4,3 Miliar",4.0,3.0,1.0,280 m²,185 m²
"Rp 1,29 Miliar",4.0,3.0,2.0,99 m²,105 m²
Rp 166 Juta,2.0,1.0,1.0,60 m²,30 m²
Rp 775 Juta,3.0,2.0,2.0,145 m²,75 m²
"Rp 1,35 Miliar",3.0,3.0,1.0,106 m²,90 m²
Rp 425 Juta,2.0,1.0,1.0,107 m²,55 m²
Rp 425 Juta,2.0,2.0,1.0,107 m²,55 m²
Rp 425 Juta,2.0,2.0,1.0,107 m²,55 m²
"Rp 6,8 Miliar",6.0,3.0,0.0,407 m²,380 m²
"Rp 1,37 Miliar",4.0,3.0,2.0,183 m²,168 m²
"Rp 4,53 Miliar",3.0,3.0,0.0,200 m²,145 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 689 Juta,3.0,2.0,2.0,120 m²,77 m²
Rp 2 Miliar,3.0,3.0,1.0,125 m²,169 m²
"Rp 1,5 Miliar",3.0,3.0,1.0,125 m²,200 m²
Rp 450 Juta,2.0,1.0,1.0,83 m²,50 m²
Rp 425 Juta,2.0,2.0,1.0,107 m²,55 m²
"Rp 2,68 Miliar",4.0,4.0,1.0,127 m²,100 m²
Rp 575 Juta,3.0,1.0,1.0,100 m²,70 m²
"Rp 1,8 Miliar",4.0,5.0,2.0,500 m²,140 m²
Rp 435 Juta,2.0,1.0,1.0,90 m²,45 m²
"Rp 4,8 Miliar",7.0,8.0,1.0,223 m²,513 m²
Rp 399 Juta,2.0,1.0,0.0,100 m²,45 m²
"Rp 2,66 Miliar",13.0,3.0,1.0,532 m²,412 m²
Rp 410 Juta,2.0,1.0,1.0,80 m²,42 m²
"Rp 2,16 Miliar",17.0,4.0,1.0,304 m²,210 m²
Rp 335 Juta,2.0,1.0,1.0,60 m²,36 m²
Rp 260 Juta,2.0,1.0,1.0,88 m²,40 m²
Rp 757 Juta,2.0,1.0,1.0,95 m²,57 m²
"Rp 2,5 Miliar",3.0,3.0,1.0,247 m²,172 m²
Rp 425 Juta,2.0,2.0,1.0,107 m²,55 m²
Rp 897 Juta,3.0,2.0,1.0,107 m²,91 m²
Rp 850 Juta,2.0,2.0,1.0,98 m²,105 m²
Rp 930 Juta,4.0,5.0,1.0,211 m²,180 m²
Rp 650 Juta,3.0,2.0,1.0,98 m²,75 m²
Rp 760 Juta,4.0,2.0,1.0,132 m²,90 m²
"Rp 1,8 Miliar",3.0,2.0,1.0,120 m²,84 m²
Rp 985 Juta,2.0,2.0,1.0,125 m²,132 m²
Rp 875 Juta,3.0,2.0,1.0,133 m²,83 m²
Rp 595 Juta,2.0,1.0,0.0,91 m²,50 m²
Rp 800 Juta,4.0,2.0,0.0,107 m²,165 m²
Rp 800 Juta,4.0,2.0,0.0,107 m²,165 m²
Rp 550 Juta,6.0,3.0,1.0,94 m²,94 m²
"Rp 6,9 Miliar",4.0,3.0,2.0,843 m²,450 m²
Rp 550 Juta,6.0,3.0,1.0,94 m²,94 m²
"Rp 2,9 Miliar",15.0,15.0,0.0,140 m²,383 m²
Rp 275 Juta,2.0,1.0,1.0,61 m²,30 m²
"Rp 1,5 Miliar",5.0,4.0,1.0,144 m²,250 m²
Rp 899 Juta,3.0,4.0,1.0,100 m²,98 m²
Rp 630 Juta,3.0,2.0,1.0,104 m²,64 m²
"Rp 2,7 Miliar",1.0,4.0,3.0,644 m²,350 m²
Rp 900 Juta,3.0,4.0,1.0,98 m²,100 m²
Rp 454 Juta,2.0,1.0,2.0,112 m²,40 m²
"Rp 1,94 Miliar",3.0,3.0,2.0,102 m²,138 m²
Rp 278 Juta,2.0,1.0,2.0,71 m²,36 m²
"Rp 1,45 Miliar",3.0,3.0,2.0,105 m²,90 m²
Rp 450 Juta,2.0,1.0,1.0,82 m²,50 m²
Rp 430 Juta,2.0,1.0,2.0,68 m²,45 m²
"Rp 4,5 Miliar",13.0,13.0,10.0,235 m²,470 m²
Rp 585 Juta,3.0,1.0,2.0,111 m²,55 m²
Rp 5 Miliar,4.0,4.0,2.0,193 m²,300 m²
"Rp 3,5 Miliar",14.0,13.0,3.0,215 m²,260 m²
"Rp 1,79 Miliar",3.0,2.0,1.0,108 m²,110 m²
Rp 665 Juta,3.0,2.0,1.0,120 m²,60 m²
Rp 900 Juta,3.0,2.0,0.0,128 m²,120 m²
"Rp 1,78 Miliar",4.0,3.0,2.0,118 m²,160 m²
Rp 500 Juta,3.0,2.0,1.0,104 m²,80 m²
Rp 580 Juta,2.0,1.0,2.0,98 m²,45 m²
"Rp 1,08 Miliar",3.0,3.0,2.0,85 m²,98 m²
Rp 278 Juta,2.0,1.0,2.0,71 m²,36 m²
"Rp 1,7 Miliar",4.0,3.0,0.0,200 m²,190 m²
Rp 890 Juta,5.0,2.0,2.0,142 m²,110 m²
Rp 890 Juta,5.0,2.0,1.0,142 m²,110 m²
Rp 760 Juta,4.0,2.0,1.0,132 m²,90 m²
Rp 760 Juta,4.0,2.0,1.0,132 m²,90 m²
Rp 699 Juta,3.0,2.0,1.0,120 m²,75 m²
Rp 699 Juta,3.0,2.0,1.0,120 m²,75 m²
Rp 945 Juta,3.0,2.0,1.0,145 m²,85 m²
Rp 945 Juta,3.0,2.0,3.0,145 m²,85 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
Rp 675 Juta,3.0,2.0,1.0,125 m²,65 m²
Rp 550 Juta,4.0,2.0,1.0,116 m²,85 m²
"Rp 2,5 Miliar",4.0,3.0,2.0,169 m²,200 m²
"Rp 2,2 Miliar",5.0,2.0,4.0,255 m²,280 m²
Rp 875 Juta,4.0,2.0,2.0,139 m²,120 m²
"Rp 1,25 Miliar",0.0,0.0,0.0,90 m²,170 m²
Rp 525 Juta,3.0,1.0,1.0,112 m²,75 m²
"Rp 3,9 Miliar",5.0,3.0,2.0,203 m²,280 m²
"Rp 1,75 Miliar",5.0,6.0,1.0,347 m²,250 m²
Rp 550 Juta,6.0,3.0,1.0,94 m²,94 m²
"Rp 1,2 Miliar",3.0,3.0,2.0,101 m²,1012 m²
"Rp 15,5 Miliar",22.0,22.0,0.0,895 m²,500 m²
Rp 850 Juta,3.0,1.0,1.0,99 m²,70 m²
"Rp 1,29 Miliar",3.0,2.0,1.0,100 m²,115 m²
Rp 750 Juta,4.0,2.0,1.0,114 m²,83 m²
Rp 575 Juta,3.0,2.0,1.0,100 m²,80 m²
Rp 799 Juta,4.0,2.0,1.0,110 m²,150 m²
Rp 590 Juta,3.0,2.0,1.0,88 m²,110 m²
Rp 495 Juta,2.0,1.0,1.0,72 m²,72 m²
Rp 69 Juta,3.0,2.0,0.0,120 m²,80 m²
Rp 495 Juta,3.0,1.0,1.0,50 m²,168 m²
Rp 200 Juta,2.0,1.0,1.0,60 m²,30 m²
Rp 265 Juta,2.0,1.0,1.0,60 m²,36 m²
Rp 529 Juta,2.0,1.0,2.0,110 m²,52 m²
Rp 789 Juta,3.0,2.0,1.0,75 m²,70 m²
Rp 550 Juta,2.0,1.0,0.0,104 m²,45 m²
"Rp 2,6 Miliar",4.0,5.0,3.0,150 m²,190 m²
"Rp 2,1 Miliar",4.0,3.0,2.0,200 m²,125 m²
Rp 810 Juta,3.0,2.0,1.0,106 m²,106 m²
"Rp 1,65 Miliar",3.0,3.0,2.0,230 m²,67 m²
Rp 650 Juta,3.0,1.0,0.0,114 m²,58 m²
"Rp 1,94 Miliar",3.0,3.0,2.0,102 m²,138 m²
Rp 690 Juta,3.0,2.0,1.0,97 m²,70 m²
Rp 565 Juta,3.0,1.0,0.0,152 m²,70 m²
"Rp 1,4 Miliar",3.0,2.0,0.0,134 m²,200 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
"Rp 1,4 Miliar",2.0,1.0,0.0,121 m²,120 m²
Rp 650 Juta,2.0,1.0,0.0,84 m²,89 m²
"Rp 2,25 Miliar",5.0,2.0,0.0,732 m²,277 m²
Rp 890 Juta,3.0,2.0,1.0,85 m²,70 m²
"Rp 2,43 Miliar",4.0,3.0,1.0,192 m²,135 m²
"Rp 2,4 Miliar",4.0,3.0,1.0,187 m²,135 m²
"Rp 2,49 Miliar",4.0,3.0,1.0,200 m²,135 m²
Rp 550 Juta,6.0,3.0,0.0,92 m²,92 m²
"Rp 2,4 Miliar",4.0,3.0,1.0,182 m²,2408150000 m²
"Rp 2,65 Miliar",4.0,3.0,1.0,213 m²,135 m²
Rp 675 Juta,2.0,1.0,1.0,85 m²,45 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 954 Juta,2.0,1.0,1.0,115 m²,50 m²
Rp 835 Juta,3.0,2.0,1.0,102 m²,65 m²
Rp 397 Juta,2.0,1.0,2.0,101 m²,42 m²
"Rp 1,3 Miliar",3.0,3.0,0.0,407 m²,250 m²
"Rp 1,2 Miliar",3.0,3.0,1.0,90 m²,107 m²
"Rp 1,65 Miliar",3.0,2.0,2.0,154 m²,110 m²
Rp 227 Juta,2.0,1.0,1.0,60 m²,28 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
Rp 550 Juta,6.0,3.0,0.0,94 m²,94 m²
Rp 325 Juta,2.0,1.0,1.0,74 m²,50 m²
Rp 475 Juta,2.0,1.0,1.0,78 m²,36 m²
Rp 650 Juta,2.0,1.0,1.0,85 m²,48 m²
Rp 455 Juta,2.0,1.0,1.0,45 m²,83 m²
Rp 795 Juta,3.0,2.0,2.0,141 m²,130 m²
Rp 12 Miliar,49.0,49.0,0.0,926 m²,200 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
"Rp 1,3 Miliar",3.0,3.0,1.0,77 m²,130 m²
"Rp 2,13 Miliar",3.0,2.0,1.0,111 m²,107 m²
"Rp 4,49 Miliar",3.0,3.0,2.0,260 m²,142 m²
"Rp 3,37 Miliar",3.0,3.0,3.0,166 m²,135 m²
"Rp 2,39 Miliar",4.0,4.0,2.0,110 m²,70 m²
Rp 685 Juta,3.0,2.0,1.0,100 m²,70 m²
"Rp 3,3 Miliar",3.0,2.0,2.0,148 m²,135 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
Rp 885 Juta,4.0,2.0,2.0,142 m²,110 m²
"Rp 1,72 Miliar",3.0,2.0,2.0,93 m²,75 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
Rp 675 Juta,2.0,1.0,1.0,85 m²,45 m²
Rp 260 Juta,2.0,1.0,2.0,71 m²,36 m²
Rp 885 Juta,4.0,2.0,0.0,142 m²,110 m²
Rp 255 Juta,1.0,2.0,1.0,62 m²,40 m²
Rp 195 Juta,1.0,1.0,1.0,60 m²,28 m²
Rp 80 Juta,3.0,2.0,1.0,84 m²,84 m²
Rp 790 Juta,3.0,2.0,2.0,77 m²,60 m²
Rp 549 Juta,2.0,1.0,1.0,90 m²,45 m²
Rp 585 Juta,2.0,1.0,1.0,80 m²,55 m²
"Rp 1,7 Miliar",3.0,3.0,1.0,96 m²,70 m²
"Rp 1,5 Miliar",5.0,3.0,2.0,115 m²,156 m²
Rp 280 Juta,2.0,1.0,1.0,100 m²,100 m²
"Rp 4,1 Miliar",2.0,2.0,8.0,1640 m²,300 m²
Rp 350 Juta,2.0,1.0,2.0,103 m²,50 m²
"Rp 2,97 Miliar",12.0,12.0,2.0,210 m²,250 m²
Rp 598 Juta,2.0,1.0,1.0,90 m²,40 m²
Rp 675 Juta,2.0,1.0,1.0,85 m²,45 m²
"Rp 1,45 Miliar",2.0,2.0,2.0,72 m²,84 m²
Rp 480 Juta,3.0,1.0,2.0,98 m²,50 m²
"Rp 1,95 Miliar",3.0,3.0,1.0,128 m²,188 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 690 Juta,3.0,2.0,2.0,76 m²,60 m²
"Rp 1,8 Miliar",3.0,2.0,2.0,150 m²,110 m²
Rp 850 Juta,3.0,2.0,1.0,100 m²,80 m²
"Rp 5,5 Miliar",4.0,3.0,1.0,210 m²,300 m²
Rp 556 Juta,2.0,1.0,1.0,84 m²,46 m²
"Rp 1,82 Miliar",3.0,3.0,1.0,110 m²,129 m²
"Rp 1,3 Miliar",5.0,6.0,1.0,320 m²,142 m²
"Rp 1,39 Miliar",3.0,2.0,1.0,103 m²,90 m²
Rp 435 Juta,2.0,1.0,1.0,90 m²,45 m²
"Rp 1,35 Miliar",3.0,2.0,1.0,103 m²,100 m²
"Rp 1,35 Miliar",3.0,2.0,1.0,103 m²,100 m²
Rp 495 Juta,3.0,1.0,3.0,168 m²,50 m²
"Rp 1,35 Miliar",3.0,2.0,1.0,103 m²,100 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
"Rp 1,45 Miliar",3.0,2.0,0.0,92 m²,97 m²
"Rp 2,23 Miliar",4.0,3.0,1.0,186 m²,125 m²
"Rp 2,19 Miliar",4.0,3.0,1.0,182 m²,125 m²
"Rp 2,29 Miliar",4.0,3.0,1.0,196 m²,125 m²
"Rp 2,26 Miliar",4.0,3.0,1.0,192 m²,125 m²
"Rp 2,32 Miliar",4.0,3.0,1.0,200 m²,125 m²
"Rp 3,08 Miliar",10.0,10.0,1.0,179 m²,211 m²
"Rp 1,65 Miliar",3.0,3.0,2.0,230 m²,67 m²
"Rp 1,65 Miliar",3.0,3.0,2.0,230 m²,67 m²
Rp 750 Juta,1.0,2.0,1.0,118 m²,90 m²
Rp 260 Juta,2.0,1.0,0.0,71 m²,36 m²
Rp 260 Juta,2.0,1.0,2.0,71 m²,36 m²
Rp 260 Juta,2.0,1.0,2.0,71 m²,36 m²
Rp 350 Juta,1.0,1.0,1.0,71 m²,36 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
"Rp 1,48 Miliar",3.0,2.0,2.0,125 m²,100 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
"Rp 4,2 Miliar",8.0,4.0,0.0,1100 m²,500 m²
"Rp 1,4 Miliar",4.0,4.0,2.0,428 m²,140 m²
"Rp 2,25 Miliar",4.0,3.0,2.0,183 m²,135 m²
Rp 350 Juta,2.0,1.0,1.0,104 m²,50 m²
"Rp 3,7 Miliar",12.0,3.0,1.0,305 m²,250 m²
"Rp 3,7 Miliar",12.0,3.0,1.0,305 m²,250 m²
"Rp 1,29 Miliar",4.0,3.0,1.0,99 m²,105 m²
Rp 411 Juta,2.0,1.0,1.0,85 m²,36 m²
Rp 270 Juta,1.0,1.0,0.0,71 m²,36 m²
Rp 850 Juta,3.0,3.0,2.0,70 m²,70 m²
Rp 870 Juta,3.0,2.0,1.0,89 m²,76 m²
Rp 592 Juta,2.0,1.0,1.0,104 m²,50 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
Rp 350 Juta,2.0,1.0,1.0,81 m²,45 m²
Rp 325 Juta,2.0,1.0,1.0,74 m²,50 m²
"Rp 1,6 Miliar",4.0,2.0,1.0,109 m²,190 m²
"Rp 1,94 Miliar",3.0,3.0,1.0,138 m²,102 m²
Rp 250 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 595 Juta,3.0,1.0,2.0,93 m²,60 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 385 Juta,2.0,1.0,1.0,107 m²,36 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 610 Juta,3.0,1.0,1.0,167 m²,130 m²
Rp 385 Juta,2.0,1.0,1.0,107 m²,36 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
Rp 200 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 3,55 Miliar",5.0,5.0,1.0,334 m²,135 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
"Rp 1,1 Miliar",2.0,2.0,1.0,112 m²,85 m²
Rp 395 Juta,2.0,1.0,1.0,75 m²,45 m²
Rp 370 Juta,2.0,1.0,1.0,94 m²,36 m²
Rp 255 Juta,2.0,1.0,0.0,71 m²,36 m²
"Rp 2,5 Miliar",0.0,0.0,0.0,450 m²,200 m²
Rp 395 Juta,2.0,1.0,1.0,75 m²,45 m²
Rp 615 Juta,3.0,1.0,1.0,167 m²,130 m²
Rp 600 Juta,2.0,2.0,1.0,120 m²,53 m²
Rp 600 Juta,2.0,2.0,1.0,120 m²,53 m²
Rp 6 Miliar,3.0,5.0,15.0,4222 m²,450 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 700 Juta,3.0,1.0,1.0,108 m²,85 m²
Rp 500 Juta,2.0,2.0,1.0,112 m²,48 m²
Rp 550 Juta,2.0,1.0,1.0,102 m²,45 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 2,7 Miliar",3.0,4.0,1.0,110 m²,160 m²
"Rp 2,99 Miliar",4.0,4.0,1.0,200 m²,210 m²
"Rp 3,2 Miliar",4.0,4.0,2.0,204 m²,200 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 200 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 445 Juta,3.0,2.0,1.0,83 m²,50 m²
Rp 162 Juta,2.0,1.0,1.0,60 m²,30 m²
Rp 299 Juta,2.0,1.0,1.0,66 m²,36 m²
"Rp 3,5 Miliar",5.0,4.0,4.0,430 m²,350 m²
"Rp 3,5 Miliar",5.0,4.0,4.0,430 m²,350 m²
Rp 645 Juta,3.0,1.0,1.0,93 m²,60 m²
